pokemon_key,pokemon_id,pokemon_name,form_name,type_1,type_2,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
venusaur-mega,3,venusaur,venusaur-mega,grass,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/venusaur-mega,10033,2026-08-03 08:26:36.523413+00,0.2.0
charizard-mega-x,6,charizard,charizard-mega-x,fire,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-mega-x,10034,2026-08-03 08:26:36.523413+00,0.2.0
charizard-mega-y,6,charizard,charizard-mega-y,fire,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-mega-y,10035,2026-08-03 08:26:36.523413+00,0.2.0
blastoise-mega,9,blastoise,blastoise-mega,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/blastoise-mega,10036,2026-08-03 08:26:36.523413+00,0.2.0
alakazam-mega,65,alakazam,alakazam-mega,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/alakazam-mega,10037,2026-08-03 08:26:36.523413+00,0.2.0
gengar-mega,94,gengar,gengar-mega,ghost,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/gengar-mega,10038,2026-08-03 08:26:36.523413+00,0.2.0
kangaskhan-mega,115,kangaskhan,kangaskhan-mega,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/kangaskhan-mega,10039,2026-08-03 08:26:36.523413+00,0.2.0
pinsir-mega,127,pinsir,pinsir-mega,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/pinsir-mega,10040,2026-08-03 08:26:36.523413+00,0.2.0
gyarados-mega,130,gyarados,gyarados-mega,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/gyarados-mega,10041,2026-08-03 08:26:36.523413+00,0.2.0
aerodactyl-mega,142,aerodactyl,aerodactyl-mega,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/aerodactyl-mega,10042,2026-08-03 08:26:36.523413+00,0.2.0
mewtwo-mega-x,150,mewtwo,mewtwo-mega-x,psychic,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/mewtwo-mega-x,10043,2026-08-03 08:26:36.523413+00,0.2.0
mewtwo-mega-y,150,mewtwo,mewtwo-mega-y,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mewtwo-mega-y,10044,2026-08-03 08:26:36.523413+00,0.2.0
ampharos-mega,181,ampharos,ampharos-mega,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/ampharos-mega,10045,2026-08-03 08:26:36.523413+00,0.2.0
scizor-mega,212,scizor,scizor-mega,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/scizor-mega,10046,2026-08-03 08:26:36.523413+00,0.2.0
heracross-mega,214,heracross,heracross-mega,bug,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/heracross-mega,10047,2026-08-03 08:26:36.523413+00,0.2.0
houndoom-mega,229,houndoom,houndoom-mega,dark,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndoom-mega,10048,2026-08-03 08:26:36.523413+00,0.2.0
tyranitar-mega,248,tyranitar,tyranitar-mega,rock,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyranitar-mega,10049,2026-08-03 08:26:36.523413+00,0.2.0
blaziken-mega,257,blaziken,blaziken-mega,fire,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/blaziken-mega,10050,2026-08-03 08:26:36.523413+00,0.2.0
gardevoir-mega,282,gardevoir,gardevoir-mega,psychic,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/gardevoir-mega,10051,2026-08-03 08:26:36.523413+00,0.2.0
mawile-mega,303,mawile,mawile-mega,steel,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/mawile-mega,10052,2026-08-03 08:26:36.523413+00,0.2.0
aggron-mega,306,aggron,aggron-mega,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/aggron-mega,10053,2026-08-03 08:26:36.523413+00,0.2.0
medicham-mega,308,medicham,medicham-mega,fighting,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/medicham-mega,10054,2026-08-03 08:26:36.523413+00,0.2.0
manectric-mega,310,manectric,manectric-mega,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/manectric-mega,10055,2026-08-03 08:26:36.523413+00,0.2.0
banette-mega,354,banette,banette-mega,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/banette-mega,10056,2026-08-03 08:26:36.523413+00,0.2.0
absol-mega,359,absol,absol-mega,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/absol-mega,10057,2026-08-03 08:26:36.523413+00,0.2.0
garchomp-mega,445,garchomp,garchomp-mega,dragon,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/garchomp-mega,10058,2026-08-03 08:26:36.523413+00,0.2.0
lucario-mega,448,lucario,lucario-mega,fighting,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/lucario-mega,10059,2026-08-03 08:26:36.523413+00,0.2.0
abomasnow-mega,460,abomasnow,abomasnow-mega,grass,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/abomasnow-mega,10060,2026-08-03 08:26:36.523413+00,0.2.0
floette-eternal,670,floette,floette-eternal,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette-eternal,10061,2026-08-03 08:26:36.523413+00,0.2.0
latias-mega,380,latias,latias-mega,dragon,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/latias-mega,10062,2026-08-03 08:26:36.523413+00,0.2.0
latios-mega,381,latios,latios-mega,dragon,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/latios-mega,10063,2026-08-03 08:26:36.523413+00,0.2.0
swampert-mega,260,swampert,swampert-mega,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/swampert-mega,10064,2026-08-03 08:26:36.523413+00,0.2.0
sceptile-mega,254,sceptile,sceptile-mega,grass,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/sceptile-mega,10065,2026-08-03 08:26:36.523413+00,0.2.0
sableye-mega,302,sableye,sableye-mega,dark,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/sableye-mega,10066,2026-08-03 08:26:36.523413+00,0.2.0
altaria-mega,334,altaria,altaria-mega,dragon,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/altaria-mega,10067,2026-08-03 08:26:36.523413+00,0.2.0
gallade-mega,475,gallade,gallade-mega,psychic,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/gallade-mega,10068,2026-08-03 08:26:36.523413+00,0.2.0
audino-mega,531,audino,audino-mega,normal,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/audino-mega,10069,2026-08-03 08:26:36.523413+00,0.2.0
sharpedo-mega,319,sharpedo,sharpedo-mega,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/sharpedo-mega,10070,2026-08-03 08:26:36.523413+00,0.2.0
slowbro-mega,80,slowbro,slowbro-mega,water,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowbro-mega,10071,2026-08-03 08:26:36.523413+00,0.2.0
steelix-mega,208,steelix,steelix-mega,steel,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/steelix-mega,10072,2026-08-03 08:26:36.523413+00,0.2.0
pidgeot-mega,18,pidgeot,pidgeot-mega,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/pidgeot-mega,10073,2026-08-03 08:26:36.523413+00,0.2.0
glalie-mega,362,glalie,glalie-mega,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/glalie-mega,10074,2026-08-03 08:26:36.523413+00,0.2.0
diancie-mega,719,diancie,diancie-mega,rock,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/diancie-mega,10075,2026-08-03 08:26:36.523413+00,0.2.0
metagross-mega,376,metagross,metagross-mega,steel,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/metagross-mega,10076,2026-08-03 08:26:36.523413+00,0.2.0
kyogre-primal,382,kyogre,kyogre-primal,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyogre-primal,10077,2026-08-03 08:26:36.523413+00,0.2.0
groudon-primal,383,groudon,groudon-primal,ground,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/groudon-primal,10078,2026-08-03 08:26:36.523413+00,0.2.0
rayquaza-mega,384,rayquaza,rayquaza-mega,dragon,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/rayquaza-mega,10079,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-rock-star,25,pikachu,pikachu-rock-star,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-rock-star,10080,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-belle,25,pikachu,pikachu-belle,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-belle,10081,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-pop-star,25,pikachu,pikachu-pop-star,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-pop-star,10082,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-phd,25,pikachu,pikachu-phd,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-phd,10083,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-libre,25,pikachu,pikachu-libre,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-libre,10084,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-cosplay,25,pikachu,pikachu-cosplay,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-cosplay,10085,2026-08-03 08:26:36.523413+00,0.2.0
hoopa-unbound,720,hoopa,hoopa-unbound,psychic,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/hoopa-unbound,10086,2026-08-03 08:26:36.523413+00,0.2.0
camerupt-mega,323,camerupt,camerupt-mega,fire,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/camerupt-mega,10087,2026-08-03 08:26:36.523413+00,0.2.0
lopunny-mega,428,lopunny,lopunny-mega,normal,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/lopunny-mega,10088,2026-08-03 08:26:36.523413+00,0.2.0
salamence-mega,373,salamence,salamence-mega,dragon,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/salamence-mega,10089,2026-08-03 08:26:36.523413+00,0.2.0
beedrill-mega,15,beedrill,beedrill-mega,bug,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/beedrill-mega,10090,2026-08-03 08:26:36.523413+00,0.2.0
rattata-alola,19,rattata,rattata-alola,dark,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/rattata-alola,10091,2026-08-03 08:26:36.523413+00,0.2.0
raticate-alola,20,raticate,raticate-alola,dark,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/raticate-alola,10092,2026-08-03 08:26:36.523413+00,0.2.0
raticate-totem-alola,20,raticate,raticate-totem-alola,dark,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/raticate-totem-alola,10093,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-original-cap,25,pikachu,pikachu-original-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-original-cap,10094,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-hoenn-cap,25,pikachu,pikachu-hoenn-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-hoenn-cap,10095,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-sinnoh-cap,25,pikachu,pikachu-sinnoh-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-sinnoh-cap,10096,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-unova-cap,25,pikachu,pikachu-unova-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-unova-cap,10097,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-kalos-cap,25,pikachu,pikachu-kalos-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-kalos-cap,10098,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-alola-cap,25,pikachu,pikachu-alola-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-alola-cap,10099,2026-08-03 08:26:36.523413+00,0.2.0
raichu-alola,26,raichu,raichu-alola,electric,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-alola,10100,2026-08-03 08:26:36.523413+00,0.2.0
sandshrew-alola,27,sandshrew,sandshrew-alola,ice,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandshrew-alola,10101,2026-08-03 08:26:36.523413+00,0.2.0
sandslash-alola,28,sandslash,sandslash-alola,ice,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandslash-alola,10102,2026-08-03 08:26:36.523413+00,0.2.0
vulpix-alola,37,vulpix,vulpix-alola,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/vulpix-alola,10103,2026-08-03 08:26:36.523413+00,0.2.0
ninetales-alola,38,ninetales,ninetales-alola,ice,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/ninetales-alola,10104,2026-08-03 08:26:36.523413+00,0.2.0
diglett-alola,50,diglett,diglett-alola,ground,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/diglett-alola,10105,2026-08-03 08:26:36.523413+00,0.2.0
dugtrio-alola,51,dugtrio,dugtrio-alola,ground,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/dugtrio-alola,10106,2026-08-03 08:26:36.523413+00,0.2.0
meowth-alola,52,meowth,meowth-alola,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-alola,10107,2026-08-03 08:26:36.523413+00,0.2.0
persian-alola,53,persian,persian-alola,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/persian-alola,10108,2026-08-03 08:26:36.523413+00,0.2.0
geodude-alola,74,geodude,geodude-alola,rock,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/geodude-alola,10109,2026-08-03 08:26:36.523413+00,0.2.0
graveler-alola,75,graveler,graveler-alola,rock,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/graveler-alola,10110,2026-08-03 08:26:36.523413+00,0.2.0
golem-alola,76,golem,golem-alola,rock,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/golem-alola,10111,2026-08-03 08:26:36.523413+00,0.2.0
grimer-alola,88,grimer,grimer-alola,poison,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/grimer-alola,10112,2026-08-03 08:26:36.523413+00,0.2.0
muk-alola,89,muk,muk-alola,poison,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/muk-alola,10113,2026-08-03 08:26:36.523413+00,0.2.0
exeggutor-alola,103,exeggutor,exeggutor-alola,grass,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/exeggutor-alola,10114,2026-08-03 08:26:36.523413+00,0.2.0
marowak-alola,105,marowak,marowak-alola,fire,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/marowak-alola,10115,2026-08-03 08:26:36.523413+00,0.2.0
greninja-battle-bond,658,greninja,greninja-battle-bond,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-battle-bond,10116,2026-08-03 08:26:36.523413+00,0.2.0
greninja-ash,658,greninja,greninja-ash,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-ash,10117,2026-08-03 08:26:36.523413+00,0.2.0
zygarde-10-power-construct,718,zygarde,zygarde-10-power-construct,dragon,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-10-power-construct,10118,2026-08-03 08:26:36.523413+00,0.2.0
zygarde-50-power-construct,718,zygarde,zygarde-50-power-construct,dragon,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-50-power-construct,10119,2026-08-03 08:26:36.523413+00,0.2.0
zygarde-complete,718,zygarde,zygarde-complete,dragon,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-complete,10120,2026-08-03 08:26:36.523413+00,0.2.0
gumshoos-totem,735,gumshoos,gumshoos-totem,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gumshoos-totem,10121,2026-08-03 08:26:36.523413+00,0.2.0
vikavolt-totem,738,vikavolt,vikavolt-totem,bug,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/vikavolt-totem,10122,2026-08-03 08:26:36.523413+00,0.2.0
oricorio-pom-pom,741,oricorio,oricorio-pom-pom,electric,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-pom-pom,10123,2026-08-03 08:26:36.523413+00,0.2.0
oricorio-pau,741,oricorio,oricorio-pau,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-pau,10124,2026-08-03 08:26:36.523413+00,0.2.0
oricorio-sensu,741,oricorio,oricorio-sensu,ghost,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-sensu,10125,2026-08-03 08:26:36.523413+00,0.2.0
lycanroc-midnight,745,lycanroc,lycanroc-midnight,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-midnight,10126,2026-08-03 08:26:36.523413+00,0.2.0
wishiwashi-school,746,wishiwashi,wishiwashi-school,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wishiwashi-school,10127,2026-08-03 08:26:36.523413+00,0.2.0
lurantis-totem,754,lurantis,lurantis-totem,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/lurantis-totem,10128,2026-08-03 08:26:36.523413+00,0.2.0
salazzle-totem,758,salazzle,salazzle-totem,poison,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/salazzle-totem,10129,2026-08-03 08:26:36.523413+00,0.2.0
minior-orange-meteor,774,minior,minior-orange-meteor,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-orange-meteor,10130,2026-08-03 08:26:36.523413+00,0.2.0
minior-yellow-meteor,774,minior,minior-yellow-meteor,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-yellow-meteor,10131,2026-08-03 08:26:36.523413+00,0.2.0
minior-green-meteor,774,minior,minior-green-meteor,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-green-meteor,10132,2026-08-03 08:26:36.523413+00,0.2.0
minior-blue-meteor,774,minior,minior-blue-meteor,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-blue-meteor,10133,2026-08-03 08:26:36.523413+00,0.2.0
minior-indigo-meteor,774,minior,minior-indigo-meteor,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-indigo-meteor,10134,2026-08-03 08:26:36.523413+00,0.2.0
minior-violet-meteor,774,minior,minior-violet-meteor,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-violet-meteor,10135,2026-08-03 08:26:36.523413+00,0.2.0
minior-red,774,minior,minior-red,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-red,10136,2026-08-03 08:26:36.523413+00,0.2.0
minior-orange,774,minior,minior-orange,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-orange,10137,2026-08-03 08:26:36.523413+00,0.2.0
minior-yellow,774,minior,minior-yellow,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-yellow,10138,2026-08-03 08:26:36.523413+00,0.2.0
minior-green,774,minior,minior-green,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-green,10139,2026-08-03 08:26:36.523413+00,0.2.0
minior-blue,774,minior,minior-blue,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-blue,10140,2026-08-03 08:26:36.523413+00,0.2.0
minior-indigo,774,minior,minior-indigo,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-indigo,10141,2026-08-03 08:26:36.523413+00,0.2.0
minior-violet,774,minior,minior-violet,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-violet,10142,2026-08-03 08:26:36.523413+00,0.2.0
mimikyu-busted,778,mimikyu,mimikyu-busted,ghost,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-busted,10143,2026-08-03 08:26:36.523413+00,0.2.0
mimikyu-totem-disguised,778,mimikyu,mimikyu-totem-disguised,ghost,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-totem-disguised,10144,2026-08-03 08:26:36.523413+00,0.2.0
mimikyu-totem-busted,778,mimikyu,mimikyu-totem-busted,ghost,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-totem-busted,10145,2026-08-03 08:26:36.523413+00,0.2.0
kommo-o-totem,784,kommo-o,kommo-o-totem,dragon,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/kommo-o-totem,10146,2026-08-03 08:26:36.523413+00,0.2.0
magearna-original,801,magearna,magearna-original,steel,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/magearna-original,10147,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-partner-cap,25,pikachu,pikachu-partner-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-partner-cap,10148,2026-08-03 08:26:36.523413+00,0.2.0
marowak-totem,105,marowak,marowak-totem,fire,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/marowak-totem,10149,2026-08-03 08:26:36.523413+00,0.2.0
ribombee-totem,743,ribombee,ribombee-totem,bug,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/ribombee-totem,10150,2026-08-03 08:26:36.523413+00,0.2.0
rockruff-own-tempo,744,rockruff,rockruff-own-tempo,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/rockruff-own-tempo,10151,2026-08-03 08:26:36.523413+00,0.2.0
lycanroc-dusk,745,lycanroc,lycanroc-dusk,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-dusk,10152,2026-08-03 08:26:36.523413+00,0.2.0
araquanid-totem,752,araquanid,araquanid-totem,water,bug,PokéAPI,https://pokeapi.co/api/v2/pokemon/araquanid-totem,10153,2026-08-03 08:26:36.523413+00,0.2.0
togedemaru-totem,777,togedemaru,togedemaru-totem,electric,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/togedemaru-totem,10154,2026-08-03 08:26:36.523413+00,0.2.0
necrozma-dusk,800,necrozma,necrozma-dusk,psychic,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-dusk,10155,2026-08-03 08:26:36.523413+00,0.2.0
necrozma-dawn,800,necrozma,necrozma-dawn,psychic,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-dawn,10156,2026-08-03 08:26:36.523413+00,0.2.0
necrozma-ultra,800,necrozma,necrozma-ultra,psychic,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-ultra,10157,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-starter,25,pikachu,pikachu-starter,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-starter,10158,2026-08-03 08:26:36.523413+00,0.2.0
eevee-starter,133,eevee,eevee-starter,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/eevee-starter,10159,2026-08-03 08:26:36.523413+00,0.2.0
pikachu-world-cap,25,pikachu,pikachu-world-cap,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-world-cap,10160,2026-08-03 08:26:36.523413+00,0.2.0
meowth-galar,52,meowth,meowth-galar,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-galar,10161,2026-08-03 08:26:36.523413+00,0.2.0
ponyta-galar,77,ponyta,ponyta-galar,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/ponyta-galar,10162,2026-08-03 08:26:36.523413+00,0.2.0
rapidash-galar,78,rapidash,rapidash-galar,psychic,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/rapidash-galar,10163,2026-08-03 08:26:36.523413+00,0.2.0
slowpoke-galar,79,slowpoke,slowpoke-galar,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowpoke-galar,10164,2026-08-03 08:26:36.523413+00,0.2.0
slowbro-galar,80,slowbro,slowbro-galar,poison,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowbro-galar,10165,2026-08-03 08:26:36.523413+00,0.2.0
farfetchd-galar,83,farfetchd,farfetchd-galar,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/farfetchd-galar,10166,2026-08-03 08:26:36.523413+00,0.2.0
weezing-galar,110,weezing,weezing-galar,poison,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/weezing-galar,10167,2026-08-03 08:26:36.523413+00,0.2.0
mr-mime-galar,122,mr-mime,mr-mime-galar,ice,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/mr-mime-galar,10168,2026-08-03 08:26:36.523413+00,0.2.0
articuno-galar,144,articuno,articuno-galar,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/articuno-galar,10169,2026-08-03 08:26:36.523413+00,0.2.0
zapdos-galar,145,zapdos,zapdos-galar,fighting,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/zapdos-galar,10170,2026-08-03 08:26:36.523413+00,0.2.0
moltres-galar,146,moltres,moltres-galar,dark,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/moltres-galar,10171,2026-08-03 08:26:36.523413+00,0.2.0
slowking-galar,199,slowking,slowking-galar,poison,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowking-galar,10172,2026-08-03 08:26:36.523413+00,0.2.0
corsola-galar,222,corsola,corsola-galar,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/corsola-galar,10173,2026-08-03 08:26:36.523413+00,0.2.0
zigzagoon-galar,263,zigzagoon,zigzagoon-galar,dark,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/zigzagoon-galar,10174,2026-08-03 08:26:36.523413+00,0.2.0
linoone-galar,264,linoone,linoone-galar,dark,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/linoone-galar,10175,2026-08-03 08:26:36.523413+00,0.2.0
darumaka-galar,554,darumaka,darumaka-galar,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka-galar,10176,2026-08-03 08:26:36.523413+00,0.2.0
darmanitan-galar-standard,555,darmanitan,darmanitan-galar-standard,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-galar-standard,10177,2026-08-03 08:26:36.523413+00,0.2.0
darmanitan-galar-zen,555,darmanitan,darmanitan-galar-zen,ice,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-galar-zen,10178,2026-08-03 08:26:36.523413+00,0.2.0
yamask-galar,562,yamask,yamask-galar,ground,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask-galar,10179,2026-08-03 08:26:36.523413+00,0.2.0
stunfisk-galar,618,stunfisk,stunfisk-galar,ground,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk-galar,10180,2026-08-03 08:26:36.523413+00,0.2.0
zygarde-10,718,zygarde,zygarde-10,dragon,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-10,10181,2026-08-03 08:26:36.523413+00,0.2.0
cramorant-gulping,845,cramorant,cramorant-gulping,flying,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant-gulping,10182,2026-08-03 08:26:36.523413+00,0.2.0
cramorant-gorging,845,cramorant,cramorant-gorging,flying,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant-gorging,10183,2026-08-03 08:26:36.523413+00,0.2.0
toxtricity-low-key,849,toxtricity,toxtricity-low-key,electric,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-low-key,10184,2026-08-03 08:26:36.523413+00,0.2.0
