pokemon_stat_canonical_key,pokemon_key,pokemon_id,hp,attack,defense,sp_attack,sp_defense,speed,stat_total,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
thundurus-therian,thundurus-therian,642,79,105,70,145,80,101,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/thundurus-therian,10020,2026-07-21 11:17:17.414942+00,0.0.0-dev
landorus-therian,landorus-therian,645,89,145,90,105,80,91,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/landorus-therian,10021,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyurem-black,kyurem-black,646,125,170,100,120,90,95,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem-black,10022,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyurem-white,kyurem-white,646,125,120,90,170,100,95,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem-white,10023,2026-07-21 11:17:17.414942+00,0.0.0-dev
keldeo-resolute,keldeo-resolute,647,91,72,90,129,90,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/keldeo-resolute,10024,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowstic-female,meowstic-female,678,74,48,76,83,81,104,466,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowstic-female,10025,2026-07-21 11:17:17.414942+00,0.0.0-dev
aegislash-blade,aegislash-blade,681,60,140,50,140,50,60,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/aegislash-blade,10026,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-small,pumpkaboo-small,710,44,66,70,44,55,56,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-small,10027,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-large,pumpkaboo-large,710,54,66,70,44,55,46,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-large,10028,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-super,pumpkaboo-super,710,59,66,70,44,55,41,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-super,10029,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-small,gourgeist-small,711,55,85,122,58,75,99,494,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-small,10030,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-large,gourgeist-large,711,75,95,122,58,75,69,494,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-large,10031,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-super,gourgeist-super,711,85,100,122,58,75,54,494,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-super,10032,2026-07-21 11:17:17.414942+00,0.0.0-dev
venusaur-mega,venusaur-mega,3,80,100,123,122,120,80,625,PokéAPI,https://pokeapi.co/api/v2/pokemon/venusaur-mega,10033,2026-07-21 11:17:17.414942+00,0.0.0-dev
charizard-mega-x,charizard-mega-x,6,78,130,111,130,85,100,634,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-mega-x,10034,2026-07-21 11:17:17.414942+00,0.0.0-dev
charizard-mega-y,charizard-mega-y,6,78,104,78,159,115,100,634,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-mega-y,10035,2026-07-21 11:17:17.414942+00,0.0.0-dev
blastoise-mega,blastoise-mega,9,79,103,120,135,115,78,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/blastoise-mega,10036,2026-07-21 11:17:17.414942+00,0.0.0-dev
alakazam-mega,alakazam-mega,65,55,50,65,175,105,150,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/alakazam-mega,10037,2026-07-21 11:17:17.414942+00,0.0.0-dev
gengar-mega,gengar-mega,94,60,65,80,170,95,130,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/gengar-mega,10038,2026-07-21 11:17:17.414942+00,0.0.0-dev
kangaskhan-mega,kangaskhan-mega,115,105,125,100,60,100,100,590,PokéAPI,https://pokeapi.co/api/v2/pokemon/kangaskhan-mega,10039,2026-07-21 11:17:17.414942+00,0.0.0-dev
pinsir-mega,pinsir-mega,127,65,155,120,65,90,105,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/pinsir-mega,10040,2026-07-21 11:17:17.414942+00,0.0.0-dev
gyarados-mega,gyarados-mega,130,95,155,109,70,130,81,640,PokéAPI,https://pokeapi.co/api/v2/pokemon/gyarados-mega,10041,2026-07-21 11:17:17.414942+00,0.0.0-dev
aerodactyl-mega,aerodactyl-mega,142,80,135,85,70,95,150,615,PokéAPI,https://pokeapi.co/api/v2/pokemon/aerodactyl-mega,10042,2026-07-21 11:17:17.414942+00,0.0.0-dev
mewtwo-mega-x,mewtwo-mega-x,150,106,190,100,154,100,130,780,PokéAPI,https://pokeapi.co/api/v2/pokemon/mewtwo-mega-x,10043,2026-07-21 11:17:17.414942+00,0.0.0-dev
mewtwo-mega-y,mewtwo-mega-y,150,106,150,70,194,120,140,780,PokéAPI,https://pokeapi.co/api/v2/pokemon/mewtwo-mega-y,10044,2026-07-21 11:17:17.414942+00,0.0.0-dev
ampharos-mega,ampharos-mega,181,90,95,105,165,110,45,610,PokéAPI,https://pokeapi.co/api/v2/pokemon/ampharos-mega,10045,2026-07-21 11:17:17.414942+00,0.0.0-dev
scizor-mega,scizor-mega,212,70,150,140,65,100,75,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/scizor-mega,10046,2026-07-21 11:17:17.414942+00,0.0.0-dev
heracross-mega,heracross-mega,214,80,185,115,40,105,75,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/heracross-mega,10047,2026-07-21 11:17:17.414942+00,0.0.0-dev
houndoom-mega,houndoom-mega,229,75,90,90,140,90,115,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndoom-mega,10048,2026-07-21 11:17:17.414942+00,0.0.0-dev
tyranitar-mega,tyranitar-mega,248,100,164,150,95,120,71,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyranitar-mega,10049,2026-07-21 11:17:17.414942+00,0.0.0-dev
blaziken-mega,blaziken-mega,257,80,160,80,130,80,100,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/blaziken-mega,10050,2026-07-21 11:17:17.414942+00,0.0.0-dev
gardevoir-mega,gardevoir-mega,282,68,85,65,165,135,100,618,PokéAPI,https://pokeapi.co/api/v2/pokemon/gardevoir-mega,10051,2026-07-21 11:17:17.414942+00,0.0.0-dev
mawile-mega,mawile-mega,303,50,105,125,55,95,50,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/mawile-mega,10052,2026-07-21 11:17:17.414942+00,0.0.0-dev
aggron-mega,aggron-mega,306,70,140,230,60,80,50,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/aggron-mega,10053,2026-07-21 11:17:17.414942+00,0.0.0-dev
medicham-mega,medicham-mega,308,60,100,85,80,85,100,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/medicham-mega,10054,2026-07-21 11:17:17.414942+00,0.0.0-dev
manectric-mega,manectric-mega,310,70,75,80,135,80,135,575,PokéAPI,https://pokeapi.co/api/v2/pokemon/manectric-mega,10055,2026-07-21 11:17:17.414942+00,0.0.0-dev
banette-mega,banette-mega,354,64,165,75,93,83,75,555,PokéAPI,https://pokeapi.co/api/v2/pokemon/banette-mega,10056,2026-07-21 11:17:17.414942+00,0.0.0-dev
absol-mega,absol-mega,359,65,150,60,115,60,115,565,PokéAPI,https://pokeapi.co/api/v2/pokemon/absol-mega,10057,2026-07-21 11:17:17.414942+00,0.0.0-dev
garchomp-mega,garchomp-mega,445,108,170,115,120,95,92,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/garchomp-mega,10058,2026-07-21 11:17:17.414942+00,0.0.0-dev
lucario-mega,lucario-mega,448,70,145,88,140,70,112,625,PokéAPI,https://pokeapi.co/api/v2/pokemon/lucario-mega,10059,2026-07-21 11:17:17.414942+00,0.0.0-dev
abomasnow-mega,abomasnow-mega,460,90,132,105,132,105,30,594,PokéAPI,https://pokeapi.co/api/v2/pokemon/abomasnow-mega,10060,2026-07-21 11:17:17.414942+00,0.0.0-dev
floette-eternal,floette-eternal,670,74,65,67,125,128,92,551,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette-eternal,10061,2026-07-21 11:17:17.414942+00,0.0.0-dev
latias-mega,latias-mega,380,80,100,120,140,150,110,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/latias-mega,10062,2026-07-21 11:17:17.414942+00,0.0.0-dev
latios-mega,latios-mega,381,80,130,100,160,120,110,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/latios-mega,10063,2026-07-21 11:17:17.414942+00,0.0.0-dev
swampert-mega,swampert-mega,260,100,150,110,95,110,70,635,PokéAPI,https://pokeapi.co/api/v2/pokemon/swampert-mega,10064,2026-07-21 11:17:17.414942+00,0.0.0-dev
sceptile-mega,sceptile-mega,254,70,110,75,145,85,145,630,PokéAPI,https://pokeapi.co/api/v2/pokemon/sceptile-mega,10065,2026-07-21 11:17:17.414942+00,0.0.0-dev
sableye-mega,sableye-mega,302,50,85,125,85,115,20,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/sableye-mega,10066,2026-07-21 11:17:17.414942+00,0.0.0-dev
altaria-mega,altaria-mega,334,75,110,110,110,105,80,590,PokéAPI,https://pokeapi.co/api/v2/pokemon/altaria-mega,10067,2026-07-21 11:17:17.414942+00,0.0.0-dev
gallade-mega,gallade-mega,475,68,165,95,65,115,110,618,PokéAPI,https://pokeapi.co/api/v2/pokemon/gallade-mega,10068,2026-07-21 11:17:17.414942+00,0.0.0-dev
audino-mega,audino-mega,531,103,60,126,80,126,50,545,PokéAPI,https://pokeapi.co/api/v2/pokemon/audino-mega,10069,2026-07-21 11:17:17.414942+00,0.0.0-dev
sharpedo-mega,sharpedo-mega,319,70,140,70,110,65,105,560,PokéAPI,https://pokeapi.co/api/v2/pokemon/sharpedo-mega,10070,2026-07-21 11:17:17.414942+00,0.0.0-dev
slowbro-mega,slowbro-mega,80,95,75,180,130,80,30,590,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowbro-mega,10071,2026-07-21 11:17:17.414942+00,0.0.0-dev
steelix-mega,steelix-mega,208,75,125,230,55,95,30,610,PokéAPI,https://pokeapi.co/api/v2/pokemon/steelix-mega,10072,2026-07-21 11:17:17.414942+00,0.0.0-dev
pidgeot-mega,pidgeot-mega,18,83,80,80,135,80,121,579,PokéAPI,https://pokeapi.co/api/v2/pokemon/pidgeot-mega,10073,2026-07-21 11:17:17.414942+00,0.0.0-dev
glalie-mega,glalie-mega,362,80,120,80,120,80,100,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/glalie-mega,10074,2026-07-21 11:17:17.414942+00,0.0.0-dev
diancie-mega,diancie-mega,719,50,160,110,160,110,110,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/diancie-mega,10075,2026-07-21 11:17:17.414942+00,0.0.0-dev
metagross-mega,metagross-mega,376,80,145,150,105,110,110,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/metagross-mega,10076,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyogre-primal,kyogre-primal,382,100,150,90,180,160,90,770,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyogre-primal,10077,2026-07-21 11:17:17.414942+00,0.0.0-dev
groudon-primal,groudon-primal,383,100,180,160,150,90,90,770,PokéAPI,https://pokeapi.co/api/v2/pokemon/groudon-primal,10078,2026-07-21 11:17:17.414942+00,0.0.0-dev
rayquaza-mega,rayquaza-mega,384,105,180,100,180,100,115,780,PokéAPI,https://pokeapi.co/api/v2/pokemon/rayquaza-mega,10079,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-rock-star,pikachu-rock-star,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-rock-star,10080,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-belle,pikachu-belle,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-belle,10081,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-pop-star,pikachu-pop-star,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-pop-star,10082,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-phd,pikachu-phd,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-phd,10083,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-libre,pikachu-libre,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-libre,10084,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-cosplay,pikachu-cosplay,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-cosplay,10085,2026-07-21 11:17:17.414942+00,0.0.0-dev
hoopa-unbound,hoopa-unbound,720,80,160,60,170,130,80,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/hoopa-unbound,10086,2026-07-21 11:17:17.414942+00,0.0.0-dev
camerupt-mega,camerupt-mega,323,70,120,100,145,105,20,560,PokéAPI,https://pokeapi.co/api/v2/pokemon/camerupt-mega,10087,2026-07-21 11:17:17.414942+00,0.0.0-dev
lopunny-mega,lopunny-mega,428,65,136,94,54,96,135,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/lopunny-mega,10088,2026-07-21 11:17:17.414942+00,0.0.0-dev
salamence-mega,salamence-mega,373,95,145,130,120,90,120,700,PokéAPI,https://pokeapi.co/api/v2/pokemon/salamence-mega,10089,2026-07-21 11:17:17.414942+00,0.0.0-dev
beedrill-mega,beedrill-mega,15,65,150,40,15,80,145,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/beedrill-mega,10090,2026-07-21 11:17:17.414942+00,0.0.0-dev
rattata-alola,rattata-alola,19,30,56,35,25,35,72,253,PokéAPI,https://pokeapi.co/api/v2/pokemon/rattata-alola,10091,2026-07-21 11:17:17.414942+00,0.0.0-dev
raticate-alola,raticate-alola,20,75,71,70,40,80,77,413,PokéAPI,https://pokeapi.co/api/v2/pokemon/raticate-alola,10092,2026-07-21 11:17:17.414942+00,0.0.0-dev
raticate-totem-alola,raticate-totem-alola,20,75,71,70,40,80,77,413,PokéAPI,https://pokeapi.co/api/v2/pokemon/raticate-totem-alola,10093,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-original-cap,pikachu-original-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-original-cap,10094,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-hoenn-cap,pikachu-hoenn-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-hoenn-cap,10095,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-sinnoh-cap,pikachu-sinnoh-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-sinnoh-cap,10096,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-unova-cap,pikachu-unova-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-unova-cap,10097,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-kalos-cap,pikachu-kalos-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-kalos-cap,10098,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-alola-cap,pikachu-alola-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-alola-cap,10099,2026-07-21 11:17:17.414942+00,0.0.0-dev
raichu-alola,raichu-alola,26,60,85,50,95,85,110,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-alola,10100,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandshrew-alola,sandshrew-alola,27,50,75,90,10,35,40,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandshrew-alola,10101,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandslash-alola,sandslash-alola,28,75,100,120,25,65,65,450,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandslash-alola,10102,2026-07-21 11:17:17.414942+00,0.0.0-dev
vulpix-alola,vulpix-alola,37,38,41,40,50,65,65,299,PokéAPI,https://pokeapi.co/api/v2/pokemon/vulpix-alola,10103,2026-07-21 11:17:17.414942+00,0.0.0-dev
ninetales-alola,ninetales-alola,38,73,67,75,81,100,109,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/ninetales-alola,10104,2026-07-21 11:17:17.414942+00,0.0.0-dev
diglett-alola,diglett-alola,50,10,55,30,35,45,90,265,PokéAPI,https://pokeapi.co/api/v2/pokemon/diglett-alola,10105,2026-07-21 11:17:17.414942+00,0.0.0-dev
dugtrio-alola,dugtrio-alola,51,35,100,60,50,70,110,425,PokéAPI,https://pokeapi.co/api/v2/pokemon/dugtrio-alola,10106,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowth-alola,meowth-alola,52,40,35,35,50,40,90,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-alola,10107,2026-07-21 11:17:17.414942+00,0.0.0-dev
persian-alola,persian-alola,53,65,60,60,75,65,115,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/persian-alola,10108,2026-07-21 11:17:17.414942+00,0.0.0-dev
geodude-alola,geodude-alola,74,40,80,100,30,30,20,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/geodude-alola,10109,2026-07-21 11:17:17.414942+00,0.0.0-dev
graveler-alola,graveler-alola,75,55,95,115,45,45,35,390,PokéAPI,https://pokeapi.co/api/v2/pokemon/graveler-alola,10110,2026-07-21 11:17:17.414942+00,0.0.0-dev
golem-alola,golem-alola,76,80,120,130,55,65,45,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/golem-alola,10111,2026-07-21 11:17:17.414942+00,0.0.0-dev
grimer-alola,grimer-alola,88,80,80,50,40,50,25,325,PokéAPI,https://pokeapi.co/api/v2/pokemon/grimer-alola,10112,2026-07-21 11:17:17.414942+00,0.0.0-dev
muk-alola,muk-alola,89,105,105,75,65,100,50,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/muk-alola,10113,2026-07-21 11:17:17.414942+00,0.0.0-dev
exeggutor-alola,exeggutor-alola,103,95,105,85,125,75,45,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/exeggutor-alola,10114,2026-07-21 11:17:17.414942+00,0.0.0-dev
marowak-alola,marowak-alola,105,60,80,110,50,80,45,425,PokéAPI,https://pokeapi.co/api/v2/pokemon/marowak-alola,10115,2026-07-21 11:17:17.414942+00,0.0.0-dev
greninja-battle-bond,greninja-battle-bond,658,72,95,67,103,71,122,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-battle-bond,10116,2026-07-21 11:17:17.414942+00,0.0.0-dev
greninja-ash,greninja-ash,658,72,145,67,153,71,132,640,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-ash,10117,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-10-power-construct,zygarde-10-power-construct,718,54,100,71,61,85,115,486,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-10-power-construct,10118,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-50-power-construct,zygarde-50-power-construct,718,108,100,121,81,95,95,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-50-power-construct,10119,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-complete,zygarde-complete,718,216,100,121,91,95,85,708,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-complete,10120,2026-07-21 11:17:17.414942+00,0.0.0-dev
gumshoos-totem,gumshoos-totem,735,88,110,60,55,60,45,418,PokéAPI,https://pokeapi.co/api/v2/pokemon/gumshoos-totem,10121,2026-07-21 11:17:17.414942+00,0.0.0-dev
vikavolt-totem,vikavolt-totem,738,77,70,90,145,75,43,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/vikavolt-totem,10122,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-pom-pom,oricorio-pom-pom,741,75,70,70,98,70,93,476,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-pom-pom,10123,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-pau,oricorio-pau,741,75,70,70,98,70,93,476,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-pau,10124,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-sensu,oricorio-sensu,741,75,70,70,98,70,93,476,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-sensu,10125,2026-07-21 11:17:17.414942+00,0.0.0-dev
lycanroc-midnight,lycanroc-midnight,745,85,115,75,55,75,82,487,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-midnight,10126,2026-07-21 11:17:17.414942+00,0.0.0-dev
wishiwashi-school,wishiwashi-school,746,45,140,130,140,135,30,620,PokéAPI,https://pokeapi.co/api/v2/pokemon/wishiwashi-school,10127,2026-07-21 11:17:17.414942+00,0.0.0-dev
lurantis-totem,lurantis-totem,754,70,105,90,80,90,45,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/lurantis-totem,10128,2026-07-21 11:17:17.414942+00,0.0.0-dev
salazzle-totem,salazzle-totem,758,68,64,60,111,60,117,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/salazzle-totem,10129,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-orange-meteor,minior-orange-meteor,774,60,60,100,60,100,60,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-orange-meteor,10130,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-yellow-meteor,minior-yellow-meteor,774,60,60,100,60,100,60,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-yellow-meteor,10131,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-green-meteor,minior-green-meteor,774,60,60,100,60,100,60,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-green-meteor,10132,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-blue-meteor,minior-blue-meteor,774,60,60,100,60,100,60,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-blue-meteor,10133,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-indigo-meteor,minior-indigo-meteor,774,60,60,100,60,100,60,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-indigo-meteor,10134,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-violet-meteor,minior-violet-meteor,774,60,60,100,60,100,60,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-violet-meteor,10135,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-red,minior-red,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-red,10136,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-orange,minior-orange,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-orange,10137,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-yellow,minior-yellow,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-yellow,10138,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-green,minior-green,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-green,10139,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-blue,minior-blue,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-blue,10140,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-indigo,minior-indigo,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-indigo,10141,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-violet,minior-violet,774,60,100,60,100,60,120,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-violet,10142,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-busted,mimikyu-busted,778,55,90,80,50,105,96,476,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-busted,10143,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-totem-disguised,mimikyu-totem-disguised,778,55,90,80,50,105,96,476,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-totem-disguised,10144,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-totem-busted,mimikyu-totem-busted,778,55,90,80,50,105,96,476,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-totem-busted,10145,2026-07-21 11:17:17.414942+00,0.0.0-dev
kommo-o-totem,kommo-o-totem,784,75,110,125,100,105,85,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/kommo-o-totem,10146,2026-07-21 11:17:17.414942+00,0.0.0-dev
magearna-original,magearna-original,801,80,95,115,130,115,65,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/magearna-original,10147,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-partner-cap,pikachu-partner-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-partner-cap,10148,2026-07-21 11:17:17.414942+00,0.0.0-dev
marowak-totem,marowak-totem,105,60,80,110,50,80,45,425,PokéAPI,https://pokeapi.co/api/v2/pokemon/marowak-totem,10149,2026-07-21 11:17:17.414942+00,0.0.0-dev
ribombee-totem,ribombee-totem,743,60,55,60,95,70,124,464,PokéAPI,https://pokeapi.co/api/v2/pokemon/ribombee-totem,10150,2026-07-21 11:17:17.414942+00,0.0.0-dev
rockruff-own-tempo,rockruff-own-tempo,744,45,65,40,30,40,60,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/rockruff-own-tempo,10151,2026-07-21 11:17:17.414942+00,0.0.0-dev
lycanroc-dusk,lycanroc-dusk,745,75,117,65,55,65,110,487,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-dusk,10152,2026-07-21 11:17:17.414942+00,0.0.0-dev
araquanid-totem,araquanid-totem,752,68,70,92,50,132,42,454,PokéAPI,https://pokeapi.co/api/v2/pokemon/araquanid-totem,10153,2026-07-21 11:17:17.414942+00,0.0.0-dev
togedemaru-totem,togedemaru-totem,777,65,98,63,40,73,96,435,PokéAPI,https://pokeapi.co/api/v2/pokemon/togedemaru-totem,10154,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma-dusk,necrozma-dusk,800,97,157,127,113,109,77,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-dusk,10155,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma-dawn,necrozma-dawn,800,97,113,109,157,127,77,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-dawn,10156,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma-ultra,necrozma-ultra,800,97,167,97,167,97,129,754,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-ultra,10157,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-starter,pikachu-starter,25,45,80,50,75,60,120,430,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-starter,10158,2026-07-21 11:17:17.414942+00,0.0.0-dev
eevee-starter,eevee-starter,133,65,75,70,65,85,75,435,PokéAPI,https://pokeapi.co/api/v2/pokemon/eevee-starter,10159,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-world-cap,pikachu-world-cap,25,35,55,40,50,50,90,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-world-cap,10160,2026-07-21 11:17:17.414942+00,0.0.0-dev
