pokemon_key,pokemon_id,pokemon_name,form_name,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
scolipede,545,scolipede,scolipede,PokéAPI,https://pokeapi.co/api/v2/pokemon/scolipede,545,2026-07-21 11:17:17.414942+00,0.0.0-dev
cottonee,546,cottonee,cottonee,PokéAPI,https://pokeapi.co/api/v2/pokemon/cottonee,546,2026-07-21 11:17:17.414942+00,0.0.0-dev
whimsicott,547,whimsicott,whimsicott,PokéAPI,https://pokeapi.co/api/v2/pokemon/whimsicott,547,2026-07-21 11:17:17.414942+00,0.0.0-dev
petilil,548,petilil,petilil,PokéAPI,https://pokeapi.co/api/v2/pokemon/petilil,548,2026-07-21 11:17:17.414942+00,0.0.0-dev
lilligant,549,lilligant,lilligant,PokéAPI,https://pokeapi.co/api/v2/pokemon/lilligant,549,2026-07-21 11:17:17.414942+00,0.0.0-dev
basculin-red-striped,550,basculin,basculin-red-striped,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-red-striped,550,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandile,551,sandile,sandile,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandile,551,2026-07-21 11:17:17.414942+00,0.0.0-dev
krokorok,552,krokorok,krokorok,PokéAPI,https://pokeapi.co/api/v2/pokemon/krokorok,552,2026-07-21 11:17:17.414942+00,0.0.0-dev
krookodile,553,krookodile,krookodile,PokéAPI,https://pokeapi.co/api/v2/pokemon/krookodile,553,2026-07-21 11:17:17.414942+00,0.0.0-dev
darumaka,554,darumaka,darumaka,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka,554,2026-07-21 11:17:17.414942+00,0.0.0-dev
darmanitan-standard,555,darmanitan,darmanitan-standard,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-standard,555,2026-07-21 11:17:17.414942+00,0.0.0-dev
maractus,556,maractus,maractus,PokéAPI,https://pokeapi.co/api/v2/pokemon/maractus,556,2026-07-21 11:17:17.414942+00,0.0.0-dev
dwebble,557,dwebble,dwebble,PokéAPI,https://pokeapi.co/api/v2/pokemon/dwebble,557,2026-07-21 11:17:17.414942+00,0.0.0-dev
crustle,558,crustle,crustle,PokéAPI,https://pokeapi.co/api/v2/pokemon/crustle,558,2026-07-21 11:17:17.414942+00,0.0.0-dev
scraggy,559,scraggy,scraggy,PokéAPI,https://pokeapi.co/api/v2/pokemon/scraggy,559,2026-07-21 11:17:17.414942+00,0.0.0-dev
scrafty,560,scrafty,scrafty,PokéAPI,https://pokeapi.co/api/v2/pokemon/scrafty,560,2026-07-21 11:17:17.414942+00,0.0.0-dev
sigilyph,561,sigilyph,sigilyph,PokéAPI,https://pokeapi.co/api/v2/pokemon/sigilyph,561,2026-07-21 11:17:17.414942+00,0.0.0-dev
yamask,562,yamask,yamask,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask,562,2026-07-21 11:17:17.414942+00,0.0.0-dev
cofagrigus,563,cofagrigus,cofagrigus,PokéAPI,https://pokeapi.co/api/v2/pokemon/cofagrigus,563,2026-07-21 11:17:17.414942+00,0.0.0-dev
tirtouga,564,tirtouga,tirtouga,PokéAPI,https://pokeapi.co/api/v2/pokemon/tirtouga,564,2026-07-21 11:17:17.414942+00,0.0.0-dev
carracosta,565,carracosta,carracosta,PokéAPI,https://pokeapi.co/api/v2/pokemon/carracosta,565,2026-07-21 11:17:17.414942+00,0.0.0-dev
archen,566,archen,archen,PokéAPI,https://pokeapi.co/api/v2/pokemon/archen,566,2026-07-21 11:17:17.414942+00,0.0.0-dev
archeops,567,archeops,archeops,PokéAPI,https://pokeapi.co/api/v2/pokemon/archeops,567,2026-07-21 11:17:17.414942+00,0.0.0-dev
trubbish,568,trubbish,trubbish,PokéAPI,https://pokeapi.co/api/v2/pokemon/trubbish,568,2026-07-21 11:17:17.414942+00,0.0.0-dev
garbodor,569,garbodor,garbodor,PokéAPI,https://pokeapi.co/api/v2/pokemon/garbodor,569,2026-07-21 11:17:17.414942+00,0.0.0-dev
zorua,570,zorua,zorua,PokéAPI,https://pokeapi.co/api/v2/pokemon/zorua,570,2026-07-21 11:17:17.414942+00,0.0.0-dev
zoroark,571,zoroark,zoroark,PokéAPI,https://pokeapi.co/api/v2/pokemon/zoroark,571,2026-07-21 11:17:17.414942+00,0.0.0-dev
minccino,572,minccino,minccino,PokéAPI,https://pokeapi.co/api/v2/pokemon/minccino,572,2026-07-21 11:17:17.414942+00,0.0.0-dev
cinccino,573,cinccino,cinccino,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinccino,573,2026-07-21 11:17:17.414942+00,0.0.0-dev
gothita,574,gothita,gothita,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothita,574,2026-07-21 11:17:17.414942+00,0.0.0-dev
gothorita,575,gothorita,gothorita,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothorita,575,2026-07-21 11:17:17.414942+00,0.0.0-dev
gothitelle,576,gothitelle,gothitelle,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothitelle,576,2026-07-21 11:17:17.414942+00,0.0.0-dev
solosis,577,solosis,solosis,PokéAPI,https://pokeapi.co/api/v2/pokemon/solosis,577,2026-07-21 11:17:17.414942+00,0.0.0-dev
duosion,578,duosion,duosion,PokéAPI,https://pokeapi.co/api/v2/pokemon/duosion,578,2026-07-21 11:17:17.414942+00,0.0.0-dev
reuniclus,579,reuniclus,reuniclus,PokéAPI,https://pokeapi.co/api/v2/pokemon/reuniclus,579,2026-07-21 11:17:17.414942+00,0.0.0-dev
ducklett,580,ducklett,ducklett,PokéAPI,https://pokeapi.co/api/v2/pokemon/ducklett,580,2026-07-21 11:17:17.414942+00,0.0.0-dev
swanna,581,swanna,swanna,PokéAPI,https://pokeapi.co/api/v2/pokemon/swanna,581,2026-07-21 11:17:17.414942+00,0.0.0-dev
vanillite,582,vanillite,vanillite,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillite,582,2026-07-21 11:17:17.414942+00,0.0.0-dev
vanillish,583,vanillish,vanillish,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillish,583,2026-07-21 11:17:17.414942+00,0.0.0-dev
vanilluxe,584,vanilluxe,vanilluxe,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanilluxe,584,2026-07-21 11:17:17.414942+00,0.0.0-dev
deerling,585,deerling,deerling,PokéAPI,https://pokeapi.co/api/v2/pokemon/deerling,585,2026-07-21 11:17:17.414942+00,0.0.0-dev
sawsbuck,586,sawsbuck,sawsbuck,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawsbuck,586,2026-07-21 11:17:17.414942+00,0.0.0-dev
emolga,587,emolga,emolga,PokéAPI,https://pokeapi.co/api/v2/pokemon/emolga,587,2026-07-21 11:17:17.414942+00,0.0.0-dev
karrablast,588,karrablast,karrablast,PokéAPI,https://pokeapi.co/api/v2/pokemon/karrablast,588,2026-07-21 11:17:17.414942+00,0.0.0-dev
escavalier,589,escavalier,escavalier,PokéAPI,https://pokeapi.co/api/v2/pokemon/escavalier,589,2026-07-21 11:17:17.414942+00,0.0.0-dev
foongus,590,foongus,foongus,PokéAPI,https://pokeapi.co/api/v2/pokemon/foongus,590,2026-07-21 11:17:17.414942+00,0.0.0-dev
amoonguss,591,amoonguss,amoonguss,PokéAPI,https://pokeapi.co/api/v2/pokemon/amoonguss,591,2026-07-21 11:17:17.414942+00,0.0.0-dev
frillish-male,592,frillish,frillish-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/frillish-male,592,2026-07-21 11:17:17.414942+00,0.0.0-dev
jellicent-male,593,jellicent,jellicent-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/jellicent-male,593,2026-07-21 11:17:17.414942+00,0.0.0-dev
alomomola,594,alomomola,alomomola,PokéAPI,https://pokeapi.co/api/v2/pokemon/alomomola,594,2026-07-21 11:17:17.414942+00,0.0.0-dev
joltik,595,joltik,joltik,PokéAPI,https://pokeapi.co/api/v2/pokemon/joltik,595,2026-07-21 11:17:17.414942+00,0.0.0-dev
galvantula,596,galvantula,galvantula,PokéAPI,https://pokeapi.co/api/v2/pokemon/galvantula,596,2026-07-21 11:17:17.414942+00,0.0.0-dev
ferroseed,597,ferroseed,ferroseed,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferroseed,597,2026-07-21 11:17:17.414942+00,0.0.0-dev
ferrothorn,598,ferrothorn,ferrothorn,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferrothorn,598,2026-07-21 11:17:17.414942+00,0.0.0-dev
klink,599,klink,klink,PokéAPI,https://pokeapi.co/api/v2/pokemon/klink,599,2026-07-21 11:17:17.414942+00,0.0.0-dev
klang,600,klang,klang,PokéAPI,https://pokeapi.co/api/v2/pokemon/klang,600,2026-07-21 11:17:17.414942+00,0.0.0-dev
klinklang,601,klinklang,klinklang,PokéAPI,https://pokeapi.co/api/v2/pokemon/klinklang,601,2026-07-21 11:17:17.414942+00,0.0.0-dev
tynamo,602,tynamo,tynamo,PokéAPI,https://pokeapi.co/api/v2/pokemon/tynamo,602,2026-07-21 11:17:17.414942+00,0.0.0-dev
eelektrik,603,eelektrik,eelektrik,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektrik,603,2026-07-21 11:17:17.414942+00,0.0.0-dev
eelektross,604,eelektross,eelektross,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektross,604,2026-07-21 11:17:17.414942+00,0.0.0-dev
elgyem,605,elgyem,elgyem,PokéAPI,https://pokeapi.co/api/v2/pokemon/elgyem,605,2026-07-21 11:17:17.414942+00,0.0.0-dev
beheeyem,606,beheeyem,beheeyem,PokéAPI,https://pokeapi.co/api/v2/pokemon/beheeyem,606,2026-07-21 11:17:17.414942+00,0.0.0-dev
litwick,607,litwick,litwick,PokéAPI,https://pokeapi.co/api/v2/pokemon/litwick,607,2026-07-21 11:17:17.414942+00,0.0.0-dev
lampent,608,lampent,lampent,PokéAPI,https://pokeapi.co/api/v2/pokemon/lampent,608,2026-07-21 11:17:17.414942+00,0.0.0-dev
chandelure,609,chandelure,chandelure,PokéAPI,https://pokeapi.co/api/v2/pokemon/chandelure,609,2026-07-21 11:17:17.414942+00,0.0.0-dev
axew,610,axew,axew,PokéAPI,https://pokeapi.co/api/v2/pokemon/axew,610,2026-07-21 11:17:17.414942+00,0.0.0-dev
fraxure,611,fraxure,fraxure,PokéAPI,https://pokeapi.co/api/v2/pokemon/fraxure,611,2026-07-21 11:17:17.414942+00,0.0.0-dev
haxorus,612,haxorus,haxorus,PokéAPI,https://pokeapi.co/api/v2/pokemon/haxorus,612,2026-07-21 11:17:17.414942+00,0.0.0-dev
cubchoo,613,cubchoo,cubchoo,PokéAPI,https://pokeapi.co/api/v2/pokemon/cubchoo,613,2026-07-21 11:17:17.414942+00,0.0.0-dev
beartic,614,beartic,beartic,PokéAPI,https://pokeapi.co/api/v2/pokemon/beartic,614,2026-07-21 11:17:17.414942+00,0.0.0-dev
cryogonal,615,cryogonal,cryogonal,PokéAPI,https://pokeapi.co/api/v2/pokemon/cryogonal,615,2026-07-21 11:17:17.414942+00,0.0.0-dev
shelmet,616,shelmet,shelmet,PokéAPI,https://pokeapi.co/api/v2/pokemon/shelmet,616,2026-07-21 11:17:17.414942+00,0.0.0-dev
accelgor,617,accelgor,accelgor,PokéAPI,https://pokeapi.co/api/v2/pokemon/accelgor,617,2026-07-21 11:17:17.414942+00,0.0.0-dev
stunfisk,618,stunfisk,stunfisk,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk,618,2026-07-21 11:17:17.414942+00,0.0.0-dev
mienfoo,619,mienfoo,mienfoo,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienfoo,619,2026-07-21 11:17:17.414942+00,0.0.0-dev
mienshao,620,mienshao,mienshao,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienshao,620,2026-07-21 11:17:17.414942+00,0.0.0-dev
druddigon,621,druddigon,druddigon,PokéAPI,https://pokeapi.co/api/v2/pokemon/druddigon,621,2026-07-21 11:17:17.414942+00,0.0.0-dev
golett,622,golett,golett,PokéAPI,https://pokeapi.co/api/v2/pokemon/golett,622,2026-07-21 11:17:17.414942+00,0.0.0-dev
golurk,623,golurk,golurk,PokéAPI,https://pokeapi.co/api/v2/pokemon/golurk,623,2026-07-21 11:17:17.414942+00,0.0.0-dev
pawniard,624,pawniard,pawniard,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawniard,624,2026-07-21 11:17:17.414942+00,0.0.0-dev
bisharp,625,bisharp,bisharp,PokéAPI,https://pokeapi.co/api/v2/pokemon/bisharp,625,2026-07-21 11:17:17.414942+00,0.0.0-dev
bouffalant,626,bouffalant,bouffalant,PokéAPI,https://pokeapi.co/api/v2/pokemon/bouffalant,626,2026-07-21 11:17:17.414942+00,0.0.0-dev
rufflet,627,rufflet,rufflet,PokéAPI,https://pokeapi.co/api/v2/pokemon/rufflet,627,2026-07-21 11:17:17.414942+00,0.0.0-dev
braviary,628,braviary,braviary,PokéAPI,https://pokeapi.co/api/v2/pokemon/braviary,628,2026-07-21 11:17:17.414942+00,0.0.0-dev
vullaby,629,vullaby,vullaby,PokéAPI,https://pokeapi.co/api/v2/pokemon/vullaby,629,2026-07-21 11:17:17.414942+00,0.0.0-dev
mandibuzz,630,mandibuzz,mandibuzz,PokéAPI,https://pokeapi.co/api/v2/pokemon/mandibuzz,630,2026-07-21 11:17:17.414942+00,0.0.0-dev
heatmor,631,heatmor,heatmor,PokéAPI,https://pokeapi.co/api/v2/pokemon/heatmor,631,2026-07-21 11:17:17.414942+00,0.0.0-dev
durant,632,durant,durant,PokéAPI,https://pokeapi.co/api/v2/pokemon/durant,632,2026-07-21 11:17:17.414942+00,0.0.0-dev
deino,633,deino,deino,PokéAPI,https://pokeapi.co/api/v2/pokemon/deino,633,2026-07-21 11:17:17.414942+00,0.0.0-dev
zweilous,634,zweilous,zweilous,PokéAPI,https://pokeapi.co/api/v2/pokemon/zweilous,634,2026-07-21 11:17:17.414942+00,0.0.0-dev
hydreigon,635,hydreigon,hydreigon,PokéAPI,https://pokeapi.co/api/v2/pokemon/hydreigon,635,2026-07-21 11:17:17.414942+00,0.0.0-dev
larvesta,636,larvesta,larvesta,PokéAPI,https://pokeapi.co/api/v2/pokemon/larvesta,636,2026-07-21 11:17:17.414942+00,0.0.0-dev
volcarona,637,volcarona,volcarona,PokéAPI,https://pokeapi.co/api/v2/pokemon/volcarona,637,2026-07-21 11:17:17.414942+00,0.0.0-dev
cobalion,638,cobalion,cobalion,PokéAPI,https://pokeapi.co/api/v2/pokemon/cobalion,638,2026-07-21 11:17:17.414942+00,0.0.0-dev
terrakion,639,terrakion,terrakion,PokéAPI,https://pokeapi.co/api/v2/pokemon/terrakion,639,2026-07-21 11:17:17.414942+00,0.0.0-dev
virizion,640,virizion,virizion,PokéAPI,https://pokeapi.co/api/v2/pokemon/virizion,640,2026-07-21 11:17:17.414942+00,0.0.0-dev
tornadus-incarnate,641,tornadus,tornadus-incarnate,PokéAPI,https://pokeapi.co/api/v2/pokemon/tornadus-incarnate,641,2026-07-21 11:17:17.414942+00,0.0.0-dev
thundurus-incarnate,642,thundurus,thundurus-incarnate,PokéAPI,https://pokeapi.co/api/v2/pokemon/thundurus-incarnate,642,2026-07-21 11:17:17.414942+00,0.0.0-dev
reshiram,643,reshiram,reshiram,PokéAPI,https://pokeapi.co/api/v2/pokemon/reshiram,643,2026-07-21 11:17:17.414942+00,0.0.0-dev
zekrom,644,zekrom,zekrom,PokéAPI,https://pokeapi.co/api/v2/pokemon/zekrom,644,2026-07-21 11:17:17.414942+00,0.0.0-dev
landorus-incarnate,645,landorus,landorus-incarnate,PokéAPI,https://pokeapi.co/api/v2/pokemon/landorus-incarnate,645,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyurem,646,kyurem,kyurem,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem,646,2026-07-21 11:17:17.414942+00,0.0.0-dev
keldeo-ordinary,647,keldeo,keldeo-ordinary,PokéAPI,https://pokeapi.co/api/v2/pokemon/keldeo-ordinary,647,2026-07-21 11:17:17.414942+00,0.0.0-dev
meloetta-aria,648,meloetta,meloetta-aria,PokéAPI,https://pokeapi.co/api/v2/pokemon/meloetta-aria,648,2026-07-21 11:17:17.414942+00,0.0.0-dev
genesect,649,genesect,genesect,PokéAPI,https://pokeapi.co/api/v2/pokemon/genesect,649,2026-07-21 11:17:17.414942+00,0.0.0-dev
chespin,650,chespin,chespin,PokéAPI,https://pokeapi.co/api/v2/pokemon/chespin,650,2026-07-21 11:17:17.414942+00,0.0.0-dev
quilladin,651,quilladin,quilladin,PokéAPI,https://pokeapi.co/api/v2/pokemon/quilladin,651,2026-07-21 11:17:17.414942+00,0.0.0-dev
chesnaught,652,chesnaught,chesnaught,PokéAPI,https://pokeapi.co/api/v2/pokemon/chesnaught,652,2026-07-21 11:17:17.414942+00,0.0.0-dev
fennekin,653,fennekin,fennekin,PokéAPI,https://pokeapi.co/api/v2/pokemon/fennekin,653,2026-07-21 11:17:17.414942+00,0.0.0-dev
braixen,654,braixen,braixen,PokéAPI,https://pokeapi.co/api/v2/pokemon/braixen,654,2026-07-21 11:17:17.414942+00,0.0.0-dev
delphox,655,delphox,delphox,PokéAPI,https://pokeapi.co/api/v2/pokemon/delphox,655,2026-07-21 11:17:17.414942+00,0.0.0-dev
froakie,656,froakie,froakie,PokéAPI,https://pokeapi.co/api/v2/pokemon/froakie,656,2026-07-21 11:17:17.414942+00,0.0.0-dev
frogadier,657,frogadier,frogadier,PokéAPI,https://pokeapi.co/api/v2/pokemon/frogadier,657,2026-07-21 11:17:17.414942+00,0.0.0-dev
greninja,658,greninja,greninja,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja,658,2026-07-21 11:17:17.414942+00,0.0.0-dev
bunnelby,659,bunnelby,bunnelby,PokéAPI,https://pokeapi.co/api/v2/pokemon/bunnelby,659,2026-07-21 11:17:17.414942+00,0.0.0-dev
diggersby,660,diggersby,diggersby,PokéAPI,https://pokeapi.co/api/v2/pokemon/diggersby,660,2026-07-21 11:17:17.414942+00,0.0.0-dev
fletchling,661,fletchling,fletchling,PokéAPI,https://pokeapi.co/api/v2/pokemon/fletchling,661,2026-07-21 11:17:17.414942+00,0.0.0-dev
fletchinder,662,fletchinder,fletchinder,PokéAPI,https://pokeapi.co/api/v2/pokemon/fletchinder,662,2026-07-21 11:17:17.414942+00,0.0.0-dev
talonflame,663,talonflame,talonflame,PokéAPI,https://pokeapi.co/api/v2/pokemon/talonflame,663,2026-07-21 11:17:17.414942+00,0.0.0-dev
scatterbug,664,scatterbug,scatterbug,PokéAPI,https://pokeapi.co/api/v2/pokemon/scatterbug,664,2026-07-21 11:17:17.414942+00,0.0.0-dev
spewpa,665,spewpa,spewpa,PokéAPI,https://pokeapi.co/api/v2/pokemon/spewpa,665,2026-07-21 11:17:17.414942+00,0.0.0-dev
vivillon,666,vivillon,vivillon,PokéAPI,https://pokeapi.co/api/v2/pokemon/vivillon,666,2026-07-21 11:17:17.414942+00,0.0.0-dev
litleo,667,litleo,litleo,PokéAPI,https://pokeapi.co/api/v2/pokemon/litleo,667,2026-07-21 11:17:17.414942+00,0.0.0-dev
pyroar-male,668,pyroar,pyroar-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/pyroar-male,668,2026-07-21 11:17:17.414942+00,0.0.0-dev
flabebe,669,flabebe,flabebe,PokéAPI,https://pokeapi.co/api/v2/pokemon/flabebe,669,2026-07-21 11:17:17.414942+00,0.0.0-dev
floette,670,floette,floette,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette,670,2026-07-21 11:17:17.414942+00,0.0.0-dev
florges,671,florges,florges,PokéAPI,https://pokeapi.co/api/v2/pokemon/florges,671,2026-07-21 11:17:17.414942+00,0.0.0-dev
skiddo,672,skiddo,skiddo,PokéAPI,https://pokeapi.co/api/v2/pokemon/skiddo,672,2026-07-21 11:17:17.414942+00,0.0.0-dev
gogoat,673,gogoat,gogoat,PokéAPI,https://pokeapi.co/api/v2/pokemon/gogoat,673,2026-07-21 11:17:17.414942+00,0.0.0-dev
pancham,674,pancham,pancham,PokéAPI,https://pokeapi.co/api/v2/pokemon/pancham,674,2026-07-21 11:17:17.414942+00,0.0.0-dev
pangoro,675,pangoro,pangoro,PokéAPI,https://pokeapi.co/api/v2/pokemon/pangoro,675,2026-07-21 11:17:17.414942+00,0.0.0-dev
furfrou,676,furfrou,furfrou,PokéAPI,https://pokeapi.co/api/v2/pokemon/furfrou,676,2026-07-21 11:17:17.414942+00,0.0.0-dev
espurr,677,espurr,espurr,PokéAPI,https://pokeapi.co/api/v2/pokemon/espurr,677,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowstic-male,678,meowstic,meowstic-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowstic-male,678,2026-07-21 11:17:17.414942+00,0.0.0-dev
honedge,679,honedge,honedge,PokéAPI,https://pokeapi.co/api/v2/pokemon/honedge,679,2026-07-21 11:17:17.414942+00,0.0.0-dev
doublade,680,doublade,doublade,PokéAPI,https://pokeapi.co/api/v2/pokemon/doublade,680,2026-07-21 11:17:17.414942+00,0.0.0-dev
aegislash-shield,681,aegislash,aegislash-shield,PokéAPI,https://pokeapi.co/api/v2/pokemon/aegislash-shield,681,2026-07-21 11:17:17.414942+00,0.0.0-dev
spritzee,682,spritzee,spritzee,PokéAPI,https://pokeapi.co/api/v2/pokemon/spritzee,682,2026-07-21 11:17:17.414942+00,0.0.0-dev
aromatisse,683,aromatisse,aromatisse,PokéAPI,https://pokeapi.co/api/v2/pokemon/aromatisse,683,2026-07-21 11:17:17.414942+00,0.0.0-dev
swirlix,684,swirlix,swirlix,PokéAPI,https://pokeapi.co/api/v2/pokemon/swirlix,684,2026-07-21 11:17:17.414942+00,0.0.0-dev
slurpuff,685,slurpuff,slurpuff,PokéAPI,https://pokeapi.co/api/v2/pokemon/slurpuff,685,2026-07-21 11:17:17.414942+00,0.0.0-dev
inkay,686,inkay,inkay,PokéAPI,https://pokeapi.co/api/v2/pokemon/inkay,686,2026-07-21 11:17:17.414942+00,0.0.0-dev
malamar,687,malamar,malamar,PokéAPI,https://pokeapi.co/api/v2/pokemon/malamar,687,2026-07-21 11:17:17.414942+00,0.0.0-dev
binacle,688,binacle,binacle,PokéAPI,https://pokeapi.co/api/v2/pokemon/binacle,688,2026-07-21 11:17:17.414942+00,0.0.0-dev
barbaracle,689,barbaracle,barbaracle,PokéAPI,https://pokeapi.co/api/v2/pokemon/barbaracle,689,2026-07-21 11:17:17.414942+00,0.0.0-dev
skrelp,690,skrelp,skrelp,PokéAPI,https://pokeapi.co/api/v2/pokemon/skrelp,690,2026-07-21 11:17:17.414942+00,0.0.0-dev
dragalge,691,dragalge,dragalge,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragalge,691,2026-07-21 11:17:17.414942+00,0.0.0-dev
clauncher,692,clauncher,clauncher,PokéAPI,https://pokeapi.co/api/v2/pokemon/clauncher,692,2026-07-21 11:17:17.414942+00,0.0.0-dev
clawitzer,693,clawitzer,clawitzer,PokéAPI,https://pokeapi.co/api/v2/pokemon/clawitzer,693,2026-07-21 11:17:17.414942+00,0.0.0-dev
helioptile,694,helioptile,helioptile,PokéAPI,https://pokeapi.co/api/v2/pokemon/helioptile,694,2026-07-21 11:17:17.414942+00,0.0.0-dev
heliolisk,695,heliolisk,heliolisk,PokéAPI,https://pokeapi.co/api/v2/pokemon/heliolisk,695,2026-07-21 11:17:17.414942+00,0.0.0-dev
tyrunt,696,tyrunt,tyrunt,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyrunt,696,2026-07-21 11:17:17.414942+00,0.0.0-dev
tyrantrum,697,tyrantrum,tyrantrum,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyrantrum,697,2026-07-21 11:17:17.414942+00,0.0.0-dev
amaura,698,amaura,amaura,PokéAPI,https://pokeapi.co/api/v2/pokemon/amaura,698,2026-07-21 11:17:17.414942+00,0.0.0-dev
aurorus,699,aurorus,aurorus,PokéAPI,https://pokeapi.co/api/v2/pokemon/aurorus,699,2026-07-21 11:17:17.414942+00,0.0.0-dev
sylveon,700,sylveon,sylveon,PokéAPI,https://pokeapi.co/api/v2/pokemon/sylveon,700,2026-07-21 11:17:17.414942+00,0.0.0-dev
hawlucha,701,hawlucha,hawlucha,PokéAPI,https://pokeapi.co/api/v2/pokemon/hawlucha,701,2026-07-21 11:17:17.414942+00,0.0.0-dev
dedenne,702,dedenne,dedenne,PokéAPI,https://pokeapi.co/api/v2/pokemon/dedenne,702,2026-07-21 11:17:17.414942+00,0.0.0-dev
carbink,703,carbink,carbink,PokéAPI,https://pokeapi.co/api/v2/pokemon/carbink,703,2026-07-21 11:17:17.414942+00,0.0.0-dev
goomy,704,goomy,goomy,PokéAPI,https://pokeapi.co/api/v2/pokemon/goomy,704,2026-07-21 11:17:17.414942+00,0.0.0-dev
sliggoo,705,sliggoo,sliggoo,PokéAPI,https://pokeapi.co/api/v2/pokemon/sliggoo,705,2026-07-21 11:17:17.414942+00,0.0.0-dev
goodra,706,goodra,goodra,PokéAPI,https://pokeapi.co/api/v2/pokemon/goodra,706,2026-07-21 11:17:17.414942+00,0.0.0-dev
klefki,707,klefki,klefki,PokéAPI,https://pokeapi.co/api/v2/pokemon/klefki,707,2026-07-21 11:17:17.414942+00,0.0.0-dev
phantump,708,phantump,phantump,PokéAPI,https://pokeapi.co/api/v2/pokemon/phantump,708,2026-07-21 11:17:17.414942+00,0.0.0-dev
trevenant,709,trevenant,trevenant,PokéAPI,https://pokeapi.co/api/v2/pokemon/trevenant,709,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-average,710,pumpkaboo,pumpkaboo-average,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-average,710,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-average,711,gourgeist,gourgeist-average,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-average,711,2026-07-21 11:17:17.414942+00,0.0.0-dev
bergmite,712,bergmite,bergmite,PokéAPI,https://pokeapi.co/api/v2/pokemon/bergmite,712,2026-07-21 11:17:17.414942+00,0.0.0-dev
avalugg,713,avalugg,avalugg,PokéAPI,https://pokeapi.co/api/v2/pokemon/avalugg,713,2026-07-21 11:17:17.414942+00,0.0.0-dev
noibat,714,noibat,noibat,PokéAPI,https://pokeapi.co/api/v2/pokemon/noibat,714,2026-07-21 11:17:17.414942+00,0.0.0-dev
noivern,715,noivern,noivern,PokéAPI,https://pokeapi.co/api/v2/pokemon/noivern,715,2026-07-21 11:17:17.414942+00,0.0.0-dev
xerneas,716,xerneas,xerneas,PokéAPI,https://pokeapi.co/api/v2/pokemon/xerneas,716,2026-07-21 11:17:17.414942+00,0.0.0-dev
yveltal,717,yveltal,yveltal,PokéAPI,https://pokeapi.co/api/v2/pokemon/yveltal,717,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-50,718,zygarde,zygarde-50,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-50,718,2026-07-21 11:17:17.414942+00,0.0.0-dev
diancie,719,diancie,diancie,PokéAPI,https://pokeapi.co/api/v2/pokemon/diancie,719,2026-07-21 11:17:17.414942+00,0.0.0-dev
hoopa,720,hoopa,hoopa,PokéAPI,https://pokeapi.co/api/v2/pokemon/hoopa,720,2026-07-21 11:17:17.414942+00,0.0.0-dev
volcanion,721,volcanion,volcanion,PokéAPI,https://pokeapi.co/api/v2/pokemon/volcanion,721,2026-07-21 11:17:17.414942+00,0.0.0-dev
rowlet,722,rowlet,rowlet,PokéAPI,https://pokeapi.co/api/v2/pokemon/rowlet,722,2026-07-21 11:17:17.414942+00,0.0.0-dev
